ujrfjujrfhj ha;Severity;Alarm ID;Name;NE Type;MO Name;Alarm Source;Occurred On (NT);Cleared On (NT);Acknowledged On (ST);Location Information;Additional Information;Acknowledged By;RRU Name;Log Serial Number;BBU Name;Equipment Alarm Serial Number;eNodeB ID;User Label;Maintenance Status
Root alarm;Major;22208;UMTS Cell Common Channel Setup Failed;BSC6910 UMTS;Label=SFX3158U01, CellID=39587, LogicRNCID=15;SFXRNC;27/08/2023 16:27;27/08/2023 16:29;27/08/2023 16:29;RNC ID=15, Cell ID=39587, Cell Name=SFX3158U01, Common physical channel ID=4, NodeB ID=4458, NodeB Name=SFX3158, Local Cell ID=139587, Alarm Cause=Common channel setup no answer;-;< System operator >;-;205412866;-;175549;-;-;NORMAL
Correlative alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_FERNANA;coBTS_FERNANA;27/08/2023 16:27;27/08/2023 16:42;27/08/2023 16:45;NodeB Function Name=3G_FERNANA, Local Cell ID=128048, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=AUTODID_20150531_d508055c-07a5-11e5-8000-ac853d937, Cumulative Duration(s)=90, eNodeBId=42804;< System operator >;-;205412870;coBTS_FERNANA;46418;42804;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=13, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:28;27/08/2023 16:29;27/08/2023 16:29;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_3, eNodeB ID=45063, Cell ID=13, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205412871;coBTS_Rades_ZI;138198;45063;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=1, Cell Name=4G_Rades_ZI_GSM_DCS_e800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:28;27/08/2023 16:29;27/08/2023 16:29;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=1, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e800_1, eNodeB ID=45063, Cell ID=1, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205412872;coBTS_Rades_ZI;138199;45063;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS-Azur-City-indoor;coBTS-Azur-City-indoor;27/08/2023 16:28;27/08/2023 16:29;27/08/2023 16:32;NodeB Function Name=3G_Azur_Indoor, Local Cell ID=104232, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45374;< System operator >;-;205412882;coBTS-Azur-City-indoor;115914;45374;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS-Azur-City-indoor;coBTS-Azur-City-indoor;27/08/2023 16:28;27/08/2023 16:29;27/08/2023 16:32;NodeB Function Name=3G_Azur_Indoor, Local Cell ID=104235, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45374;< System operator >;-;205412883;coBTS-Azur-City-indoor;115915;45374;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=FERNANA_2, CellIndex=112, CGI=6050200526D8A;BEJBSC/FERNANA;27/08/2023 16:29;27/08/2023 16:31;27/08/2023 16:31;Site Index=11, Cell Index=112, Alarm Cause=Other causes, Site Type=BTS3900A GSM, Site Name=FERNANA, Cell Name=FERNANA_2, Cell CGI=605-02-52-6d8a;-;< System operator >;-;205412884;-;827856;-;-;NORMAL
Root alarm;Major;26234;BBU CPRI Interface Error;BTS3900;coBTS-Azur-City-indoor;coBTS-Azur-City-indoor;27/08/2023 16:26;27/08/2023 16:29;27/08/2023 16:32;Cabinet No.=0, Subrack No.=0, Slot No.=3, Port No.=1, Sub Port No.=0, Board Type=UBBP, Specific Problem=Receive No Signal;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45374;< System operator >;-;205412885;coBTS-Azur-City-indoor;115916;45374;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Cap_Blanc_Coh_OO, Local Cell ID=12, Cell Name=4G_Cap_Blanc_Coh_OO_e1800_2, Cell FDD TDD indication=CELL_FDD;coBTS_Cap_Blanc_Coh_OO;27/08/2023 16:29;27/08/2023 16:29;27/08/2023 16:29;eNodeB Function Name=4G_Cap_Blanc_Coh_OO, Local Cell ID=12, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Cap_Blanc_Coh_OO_e1800_2, eNodeB ID=41279, Cell ID=12, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=41279;< System operator >;-;205412890;coBTS_Cap_Blanc_Coh_OO;73077;41279;-;NORMAL
Root alarm;Major;25621;Power Supply DC Output Out of Range;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_FERNANA;27/08/2023 16:29;27/08/2023 16:39;27/08/2023 16:39;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=DC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=AUTODID_20150531_d508055c-07a5-11e5-8000-ac853d937, eNodeBId=42804;< System operator >;-;205412897;coBTS_FERNANA;46419;42804;-;NORMAL
-;Major;25621;Power Supply DC Output Out of Range;GBTS;FERNANA;BEJBSC/FERNANA;27/08/2023 16:29;27/08/2023 16:39;27/08/2023 16:39;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=DC Undervoltage, Site No.=11, Site Type=BTS3900A GSM, Site Name=FERNANA;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=AUTODID_20150531_d508055c-07a5-11e5-8000-ac853d937;< System operator >;-;205412899;-;827857;-;-;NORMAL
Root alarm;Minor;21542;SCTP Link Congestion;BSC6910 GSM;SCTP Link ID=813;SFXBSC;27/08/2023 16:29;27/08/2023 16:29;27/08/2023 16:29;Subrack No.=0, Slot No.=7, SCTP Link ID=813, Interface Type=Abis, BTS ID=177, BTS Name=SFX2158;-;< System operator >;-;205412923;-;476524;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=85, Slot No.=0, RRU-1800-S3;coBTS_Cap_Blanc_Coh_OO;27/08/2023 16:28;27/08/2023 16:43;27/08/2023 16:46;Cabinet No.=0, Subrack No.=85, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-1800-S3, Cumulative Duration(s)=100, eNodeBId=41279;< System operator >;RRU-1800-S3;205412930;coBTS_Cap_Blanc_Coh_OO;73079;41279;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=181, Slot No.=0, RRU-1800-S1_RRU2;coBTS_Rades_ZI;27/08/2023 16:29;27/08/2023 16:29;27/08/2023 16:34;Cabinet No.=0, Subrack No.=181, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S1_RRU2, eNodeBId=45063;< System operator >;RRU-1800-S1_RRU2;205412937;coBTS_Rades_ZI;138202;45063;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:29;27/08/2023 16:33;27/08/2023 16:33;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=3, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205412942;-;226923;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:29;27/08/2023 16:33;27/08/2023 16:33;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=1, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205412950;-;226924;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:29;27/08/2023 16:33;27/08/2023 16:33;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205412951;-;226925;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 16:29;27/08/2023 16:33;27/08/2023 16:33;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205412953;-;226926;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=3, Cell Name=4G_Rades_ZI_GSM_DCS_e800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:29;27/08/2023 16:30;27/08/2023 16:30;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=3, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e800_3, eNodeB ID=45063, Cell ID=3, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205412963;coBTS_Rades_ZI;138203;45063;-;NORMAL
-;Major;25621;Power Supply DC Output Out of Range;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:30;27/08/2023 16:30;27/08/2023 16:30;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=DC Undervoltage, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC;< System operator >;-;205412966;-;146474;-;-;NORMAL
Root alarm;Major;25621;Power Supply DC Output Out of Range;BTS3900;Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0;coBTS_Rades_ZI;27/08/2023 16:30;27/08/2023 16:30;27/08/2023 16:30;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=DC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, eNodeBId=45063;< System operator >;-;205412967;coBTS_Rades_ZI;138204;45063;-;NORMAL
-;Major;26235;RF Unit Maintenance Link Failure;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:29;27/08/2023 16:39;27/08/2023 16:42;Cabinet No.=0, Subrack No.=62, Slot No.=0, Board Type=MRRU, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=G, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-62-0;< System operator >;-;205412969;-;146475;-;-;NORMAL
Root alarm;Major;25622;Mains Input Out of Range;BTS3900;Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0;coBTS_Ghar_Melh_Postele;27/08/2023 16:29;27/08/2023 16:30;27/08/2023 16:33;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=a0a218c0-5301-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=40, eNodeBId=41231;< System operator >;-;205412977;coBTS_Ghar_Melh_Postele;98138;41231;-;NORMAL
Root alarm;Major;25626;Power Module Abnormal;BTS3900;Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0;coBTS_El_Fejja;27/08/2023 16:30;27/08/2023 16:32;27/08/2023 16:32;Cabinet No.=1, Subrack No.=7, Slot No.=0, PSU Slot No.=2, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=Power Module Fault;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=8e5ef25a-5301-11e3-8000-00212856ed5a_HINCC, eNodeBId=41253;< System operator >;-;205412982;coBTS_El_Fejja;5371;41253;-;NORMAL
Root alarm;Major;25621;Power Supply DC Output Out of Range;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_Cap_Blanc_Coh_OO;27/08/2023 16:30;27/08/2023 16:31;27/08/2023 16:31;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=DC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=41279;< System operator >;-;205412985;coBTS_Cap_Blanc_Coh_OO;73081;41279;-;NORMAL
Root alarm;Minor;21542;SCTP Link Congestion;BSC6900 GSM;SCTP link No.=, Slot No.=, Subrack No.=, SCTP Link ID=74;BNABSC;27/08/2023 16:30;27/08/2023 16:30;27/08/2023 16:30;Subrack No.=2, Slot No.=2, Subsystem No.=2, SCTP Link ID=74, SCTP Link No.=65535, Interface Type=Abis, BTS ID=201, BTS Name=Rades_Port_II;-;< System operator >;-;205412989;-;146476;-;-;NORMAL
Root alarm;Minor;21542;SCTP Link Congestion;BSC6910 GSM;SCTP Link ID=813;SFXBSC;27/08/2023 16:30;27/08/2023 16:30;27/08/2023 16:30;Subrack No.=0, Slot No.=7, SCTP Link ID=813, Interface Type=Abis, BTS ID=177, BTS Name=SFX2158;-;< System operator >;-;205413004;-;476536;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=12, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_2, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 16:30;27/08/2023 16:30;27/08/2023 16:31;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=12, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_2, eNodeB ID=45063, Cell ID=12, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205413007;coBTS_Rades_ZI;138209;45063;-;NORMAL
Root alarm;Major;26234;BBU CPRI Interface Error;BTS3900;coBTS_Cite_Salama;coBTS_Cite_Salama;27/08/2023 16:28;27/08/2023 16:51;27/08/2023 16:55;Cabinet No.=0, Subrack No.=0, Slot No.=4, Port No.=1, Sub Port No.=0, Board Type=UBBP, Specific Problem=CPRI Interface Reception Error;RAT_INFO=GUL, AFFECTED_RAT=L, DID=ea78f4a4-bdd7-11e4-8000-ac853d937e80_HINCC, Cumulative Duration(s)=90, eNodeBId=45632;< System operator >;-;205413025;coBTS_Cite_Salama;37469;45632;-;NORMAL
Root alarm;Major;25622;Mains Input Out of Range;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_CCL_Ezzahra;27/08/2023 16:30;27/08/2023 16:30;27/08/2023 16:33;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=4G_CCL_Ezzahra, Cumulative Duration(s)=40, eNodeBId=45651;< System operator >;-;205413027;coBTS_CCL_Ezzahra;136490;45651;4G_CCL_Ezzahra;NORMAL
-;Major;20271;Statistical Alarm;BSC6910 UMTS;SFXRNC;SFXRNC;27/08/2023 16:30;27/08/2023 16:32;27/08/2023 16:32;Intermittent Alarm=(Alarm ID=22214,Alarm name=NodeB Unavailable,NodeB ID=4458,RNC ID=15,NodeB Name=SFX3158,Alarm Cause=All cells of the NodeB unavailable), Total Number of Fault=10, Total Fault Duration=315;-;< System operator >;-;205413031;-;175550;-;-;NORMAL
-;Major;20271;Statistical Alarm;BSC6910 UMTS;SFXRNC;SFXRNC;27/08/2023 16:30;27/08/2023 16:32;27/08/2023 16:32;Intermittent Alarm=(Alarm ID=22202,Alarm name=UMTS Cell Unavailable,RNC ID=15,Cell ID=39588,Cell Name=SFX3158U02,NodeB ID=4458,NodeB Name=SFX3158,Local Cell ID=139588,Alarm Cause=Common channel failure or  removal.), Total Number of Fault=10, Total Fault Duration=356;-;< System operator >;-;205413032;-;175551;-;-;NORMAL
-;Major;20271;Statistical Alarm;BSC6910 UMTS;SFXRNC;SFXRNC;27/08/2023 16:30;27/08/2023 16:32;27/08/2023 16:32;Intermittent Alarm=(Alarm ID=22202,Alarm name=UMTS Cell Unavailable,RNC ID=15,Cell ID=39589,Cell Name=SFX3158U03,NodeB ID=4458,NodeB Name=SFX3158,Local Cell ID=139589,Alarm Cause=Common channel failure or  removal.), Total Number of Fault=10, Total Fault Duration=342;-;< System operator >;-;205413033;-;175552;-;-;NORMAL
Root alarm;Major;25600;Monitoring Device Maintenance Link Failure;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:12;27/08/2023 16:19;27/08/2023 16:30;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Port No.=1, Address=3, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=42296;< System operator >;-;205413046;coBTS_Sidi_Ali_Mekki_II;25995;42296;-;NORMAL
Root alarm;Minor;26751;RET Antenna Motor Fault;BTS3900;coBTS_Sidi_Ali_Mekki_II;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:13;27/08/2023 16:19;27/08/2023 16:30;Device No.=12, Subunit No.=0, ALD Info.=[S1_900][JBGLABA210429103402], Device Type=RET, Specific Problem=Motor Permanently Stalled;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=42296;< System operator >;-;205413047;coBTS_Sidi_Ali_Mekki_II;25996;42296;-;NORMAL
Root alarm;Major;25880;Ethernet Link Fault;BTS3900;coBTS_Sidi_Ali_Mekki_II;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:12;27/08/2023 16:19;27/08/2023 16:30;Cabinet No.=0, Subrack No.=0, Slot No.=7, Port No.=1, Specific Problem=Ethernet Link Fault;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413048;coBTS_Sidi_Ali_Mekki_II;25997;42296;-;NORMAL
Root alarm;Critical;29213;eNodeB S1 Control Plane Transmission Interruption;BTS3900;eNodeB Function Name=4G_Sidi_Ali_Mekki_II;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:12;27/08/2023 16:19;27/08/2023 16:30;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, CN Operator ID=0;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413049;coBTS_Sidi_Ali_Mekki_II;25998;42296;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=11, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:13;27/08/2023 16:19;27/08/2023 16:31;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_1, eNodeB ID=42296, Cell ID=11, Specific Problem=External link fault;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413050;coBTS_Sidi_Ali_Mekki_II;25999;42296;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=12, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_2, Cell FDD TDD indication=CELL_FDD;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:13;27/08/2023 16:19;27/08/2023 16:31;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=12, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_2, eNodeB ID=42296, Cell ID=12, Specific Problem=External link fault;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413051;coBTS_Sidi_Ali_Mekki_II;26000;42296;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=13, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:13;27/08/2023 16:19;27/08/2023 16:31;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_3, eNodeB ID=42296, Cell ID=13, Specific Problem=External link fault;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413052;coBTS_Sidi_Ali_Mekki_II;26001;42296;-;NORMAL
-;Critical;25954;User Plane Fault;BTS3900;coBTS_Sidi_Ali_Mekki_II;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:13;27/08/2023 16:19;27/08/2023 16:30;Service Type=S1;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413053;coBTS_Sidi_Ali_Mekki_II;26002;42296;-;NORMAL
Root alarm;Major;25600;Monitoring Device Maintenance Link Failure;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:19;27/08/2023 16:27;27/08/2023 16:31;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Port No.=1, Address=3, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=42296;< System operator >;-;205413062;coBTS_Sidi_Ali_Mekki_II;26004;42296;-;NORMAL
Root alarm;Minor;26751;RET Antenna Motor Fault;BTS3900;coBTS_Sidi_Ali_Mekki_II;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:21;27/08/2023 16:27;27/08/2023 16:31;Device No.=12, Subunit No.=0, ALD Info.=[S1_900][JBGLABA210429103402], Device Type=RET, Specific Problem=Motor Temporarily Stalled;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=42296;< System operator >;-;205413068;coBTS_Sidi_Ali_Mekki_II;26005;42296;-;NORMAL
Root alarm;Major;25880;Ethernet Link Fault;BTS3900;coBTS_Sidi_Ali_Mekki_II;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:19;27/08/2023 16:27;27/08/2023 16:31;Cabinet No.=0, Subrack No.=0, Slot No.=7, Port No.=1, Specific Problem=Ethernet Link Fault;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413069;coBTS_Sidi_Ali_Mekki_II;26006;42296;-;NORMAL
Root alarm;Critical;29213;eNodeB S1 Control Plane Transmission Interruption;BTS3900;eNodeB Function Name=4G_Sidi_Ali_Mekki_II;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:20;27/08/2023 16:27;27/08/2023 16:31;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, CN Operator ID=0;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413070;coBTS_Sidi_Ali_Mekki_II;26007;42296;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=11, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:20;27/08/2023 16:27;27/08/2023 16:31;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_1, eNodeB ID=42296, Cell ID=11, Specific Problem=External link fault;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413071;coBTS_Sidi_Ali_Mekki_II;26008;42296;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=12, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_2, Cell FDD TDD indication=CELL_FDD;coBTS_Sidi_Ali_Mekki_II;27/08/2023 16:20;27/08/2023 16:27;27/08/2023 16:31;eNodeB Function Name=4G_Sidi_Ali_Mekki_II, Local Cell ID=12, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Sidi_Ali_Mekki_II_e1800_2, eNodeB ID=42296, Cell ID=12, Specific Problem=External link fault;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42296;< System operator >;-;205413072;coBTS_Sidi_Ali_Mekki_II;26009;42296;-;NORMAL
